"site","sensor_number","date_time","date","time","temp_durafet_c","p_h","tide","temp_c","tide_height","temp_hobo_c"
"Bodega Bay",3,2021-08-22 07:30:00,"08/22/2021","07:30:00",13.57301308,7.936033836,"high",14.2,0.233764,14.2
"Bodega Bay",3,2021-08-22 07:45:00,"08/22/2021","07:45:00",13.61081412,7.957678871,"high",14.2,0.476762,14.2
"Bodega Bay",3,2021-08-22 08:00:00,"08/22/2021","08:00:00",13.62077196,7.975060608,"high",14.2388888888889,0.740426,14.2388888888889
"Bodega Bay",3,2021-08-22 08:15:00,"08/22/2021","08:15:00",13.63504145,7.977988178,"high",14.25,1.022075,14.25
"Bodega Bay",3,2021-08-22 08:30:00,"08/22/2021","08:30:00",13.63164834,7.97463296,"high",14.2611111111111,1.319154,14.2611111111111
"Bodega Bay",3,2021-08-22 08:45:00,"08/22/2021","08:45:00",13.61945248,7.964371228,"high",14.25,1.628135,14.25
"Bodega Bay",3,2021-08-22 09:00:00,"08/22/2021","09:00:00",13.64323091,7.971724182,"high",14.2944444444444,1.946323,14.2944444444444
"Bodega Bay",3,2021-08-22 09:15:00,"08/22/2021","09:15:00",13.66058069,7.982910992,"high",14.3055555555556,2.27087,14.3055555555556
"Bodega Bay",3,2021-08-22 09:30:00,"08/22/2021","09:30:00",13.67633641,7.985486542,"high",14.3277777777778,2.597646,14.3277777777778
"Bodega Bay",3,2021-08-22 09:45:00,"08/22/2021","09:45:00",13.69997851,7.988512409,"high",14.3555555555556,2.923579,14.3555555555556
"Bodega Bay",3,2021-08-22 10:00:00,"08/22/2021","10:00:00",13.71605939,7.989836229,"high",14.3555555555556,3.243899,14.3555555555556
"Bodega Bay",3,2021-08-22 10:15:00,"08/22/2021","10:15:00",13.73151151,7.998786518,"high",14.3777777777778,3.55456,14.3777777777778
"Bodega Bay",3,2021-08-22 10:30:00,"08/22/2021","10:30:00",13.74713736,8.005998455,"high",14.3777777777778,3.851212,14.3777777777778
"Bodega Bay",3,2021-08-22 10:45:00,"08/22/2021","10:45:00",13.75783574,8.01300456,"high",14.4,4.128406,14.4
"Bodega Bay",3,2021-08-22 11:00:00,"08/22/2021","11:00:00",13.76936228,8.017209353,"high",14.4111111111111,4.381598,14.4111111111111
"Bodega Bay",3,2021-08-22 11:15:00,"08/22/2021","11:15:00",13.7827007,8.019362414,"high",14.4111111111111,4.606259,14.4111111111111
"Bodega Bay",3,2021-08-22 11:30:00,"08/22/2021","11:30:00",13.80077199,8.024921172,"high",14.4444444444444,4.797455,14.4444444444444
"Bodega Bay",3,2021-08-22 11:45:00,"08/22/2021","11:45:00",13.81351248,8.031292789,"high",14.4666666666667,4.951605,14.4666666666667
"Bodega Bay",3,2021-08-22 12:00:00,"08/22/2021","12:00:00",13.82399452,8.029429079,"high",14.4777777777778,5.065079,14.4777777777778
"Bodega Bay",3,2021-08-22 12:15:00,"08/22/2021","12:15:00",13.84721991,8.033216244,"high",14.5166666666667,5.13561,14.5166666666667
"Bodega Bay",3,2021-08-22 12:30:00,"08/22/2021","12:30:00",13.82936663,8.03244149,"high",14.4555555555556,5.161758,14.4555555555556
"Bodega Bay",3,2021-08-22 12:45:00,"08/22/2021","12:45:00",13.82045481,8.033477165,"high",14.4555555555556,5.147903,14.4555555555556
"Bodega Bay",3,2021-08-22 13:00:00,"08/22/2021","13:00:00",13.82846107,8.036881757,"high",14.4555555555556,5.101341,14.4555555555556
"Bodega Bay",3,2021-08-22 13:15:00,"08/22/2021","13:15:00",13.840177,8.038414005,"high",14.4777777777778,5.023368,14.4777777777778
"Bodega Bay",3,2021-08-22 13:30:00,"08/22/2021","13:30:00",13.8358836,8.035718253,"high",14.4666666666667,4.915938,14.4666666666667
"Bodega Bay",3,2021-08-22 13:45:00,"08/22/2021","13:45:00",13.85752222,8.040233567,"high",14.5055555555556,4.781678,14.5055555555556
"Bodega Bay",3,2021-08-22 14:00:00,"08/22/2021","14:00:00",13.87346482,8.040797716,"high",14.5166666666667,4.623823,14.5166666666667
"Bodega Bay",3,2021-08-22 14:15:00,"08/22/2021","14:15:00",13.91999221,8.045873461,"high",14.5611111111111,4.446146,14.5611111111111
"Bodega Bay",3,2021-08-22 14:30:00,"08/22/2021","14:30:00",13.96172428,8.051814795,"high",14.6166666666667,4.252856,14.6166666666667
"Bodega Bay",3,2021-08-22 14:45:00,"08/22/2021","14:45:00",14.01879294,8.057609374,"high",14.6777777777778,4.048488,14.6777777777778
"Bodega Bay",3,2021-08-22 15:00:00,"08/22/2021","15:00:00",14.07859562,8.061832293,"high",14.7555555555556,3.837782,14.7555555555556
"Bodega Bay",3,2021-08-22 15:15:00,"08/22/2021","15:15:00",14.13593055,8.06690537,"high",14.8,3.625553,14.8
"Bodega Bay",3,2021-08-22 15:30:00,"08/22/2021","15:30:00",14.17838813,8.070668452,"high",14.8388888888889,3.416562,14.8388888888889
"Bodega Bay",3,2021-08-22 15:45:00,"08/22/2021","15:45:00",14.21306513,8.075213063,"high",14.8833333333333,3.215398,14.8833333333333
"Bodega Bay",3,2021-08-22 16:00:00,"08/22/2021","16:00:00",14.23413133,8.075022477,"high",14.8833333333333,3.026358,14.8833333333333
"Bodega Bay",3,2021-08-22 16:15:00,"08/22/2021","16:15:00",14.25947411,8.078972807,"high",14.9166666666667,2.853351,14.9166666666667
"Bodega Bay",3,2021-08-22 16:30:00,"08/22/2021","16:30:00",14.28737659,8.080580544,"high",14.95,2.699809,14.95
"Bodega Bay",3,2021-08-22 16:45:00,"08/22/2021","16:45:00",14.31593927,8.08453482,"high",15,2.56863,15
"Bodega Bay",3,2021-08-22 17:00:00,"08/22/2021","17:00:00",14.33690084,8.087208537,"high",15,2.462129,15
"Bodega Bay",3,2021-08-22 17:15:00,"08/22/2021","17:15:00",14.36290578,8.088668287,"high",15.0333333333333,2.382021,15.0333333333333
"Bodega Bay",3,2021-08-22 17:30:00,"08/22/2021","17:30:00",14.37707307,8.086259026,"high",15.0111111111111,2.329415,15.0111111111111
"Bodega Bay",3,2021-08-22 17:45:00,"08/22/2021","17:45:00",14.3941641,8.080994021,"high",15.0333333333333,2.304838,15.0333333333333
"Bodega Bay",3,2021-08-22 18:00:00,"08/22/2021","18:00:00",14.41394916,8.077607675,"high",15.0444444444444,2.310046,15.0444444444444
"Bodega Bay",3,2021-08-22 18:15:00,"08/22/2021","18:15:00",14.44580777,8.077833335,"high",15.1,2.351265,15.1
"Bodega Bay",3,2021-08-22 18:30:00,"08/22/2021","18:30:00",14.48561816,8.074172063,"high",15.1277777777778,2.427637,15.1277777777778
"Bodega Bay",3,2021-08-22 18:45:00,"08/22/2021","18:45:00",14.52579043,8.070923898,"high",15.1833333333333,2.536973,15.1833333333333
"Bodega Bay",3,2021-08-22 19:00:00,"08/22/2021","19:00:00",14.55750923,8.067493036,"high",15.1944444444444,2.676748,15.1944444444444
"Bodega Bay",3,2021-08-22 19:15:00,"08/22/2021","19:15:00",14.5815992,8.062967106,"high",15.2388888888889,2.84362,15.2388888888889
"Bodega Bay",3,2021-08-22 19:30:00,"08/22/2021","19:30:00",14.60524062,8.059378751,"high",15.2388888888889,3.034413,15.2388888888889
"Bodega Bay",3,2021-08-22 19:45:00,"08/22/2021","19:45:00",14.62202672,8.052503081,"high",15.2611111111111,3.245662,15.2611111111111
"Bodega Bay",3,2021-08-22 20:00:00,"08/22/2021","20:00:00",14.63297838,8.046151836,"high",15.2722222222222,3.4738,15.2722222222222
"Bodega Bay",3,2021-08-22 20:15:00,"08/22/2021","20:15:00",14.64540532,8.046657004,"high",15.2777777777778,3.715204,15.2777777777778
"Bodega Bay",3,2021-08-22 20:30:00,"08/22/2021","20:30:00",14.65588126,8.053429473,"high",15.3,3.966201,15.3
"Bodega Bay",3,2021-08-22 20:45:00,"08/22/2021","20:45:00",14.65739662,8.046641697,"high",15.3,4.223068,15.3
"Bodega Bay",3,2021-08-22 21:00:00,"08/22/2021","21:00:00",14.66209076,8.054614031,"high",15.3111111111111,4.482001,15.3111111111111
"Bodega Bay",3,2021-08-22 21:15:00,"08/22/2021","21:15:00",14.66244228,8.049999745,"high",15.2888888888889,4.739091,15.2888888888889
"Bodega Bay",3,2021-08-22 21:30:00,"08/22/2021","21:30:00",14.66778908,8.047812446,"high",15.3,4.990289,15.3
"Bodega Bay",3,2021-08-22 21:45:00,"08/22/2021","21:45:00",14.6720633,8.04604862,"high",15.3,5.231388,15.3
"Bodega Bay",3,2021-08-22 22:00:00,"08/22/2021","22:00:00",14.67559511,8.041254606,"high",15.3111111111111,5.458245,15.3111111111111
"Bodega Bay",3,2021-08-22 22:15:00,"08/22/2021","22:15:00",14.67297054,8.034077229,"high",15.2888888888889,5.665867,15.2888888888889
"Bodega Bay",3,2021-08-22 22:30:00,"08/22/2021","22:30:00",14.68195024,8.038892821,"high",15.3222222222222,5.849889,15.3222222222222
"Bodega Bay",3,2021-08-22 22:45:00,"08/22/2021","22:45:00",14.66822597,8.026943788,"high",15.2888888888889,6.005684,15.2888888888889
"Bodega Bay",3,2021-08-22 23:00:00,"08/22/2021","23:00:00",14.66400382,8.026936476,"high",15.2888888888889,6.128717,15.2888888888889
"Bodega Bay",3,2021-08-22 23:15:00,"08/22/2021","23:15:00",14.6637542,8.02459928,"high",15.3,6.214679,15.3
"Bodega Bay",3,2021-08-22 23:30:00,"08/22/2021","23:30:00",14.65485657,8.026084053,"high",15.2777777777778,6.259647,15.2777777777778
"Bodega Bay",3,2021-08-22 23:45:00,"08/22/2021","23:45:00",14.64106331,8.018260557,"high",15.2777777777778,6.26126,15.2777777777778
"Bodega Bay",3,2021-08-23 00:00:00,"08/23/2021","00:00:00",14.62525206,8.019721571,"high",15.2611111111111,6.223517,15.2611111111111
"Bodega Bay",3,2021-08-23 00:15:00,"08/23/2021","00:15:00",14.606264,8.016721151,"high",15.2277777777778,6.146173,15.2277777777778
"Bodega Bay",3,2021-08-23 00:30:00,"08/23/2021","00:30:00",14.59181446,8.015876132,"high",15.1944444444444,6.028534,15.1944444444444
"Bodega Bay",3,2021-08-23 00:45:00,"08/23/2021","00:45:00",14.55457732,8.005430307,"high",15.1833333333333,5.870637,15.1833333333333
"Bodega Bay",3,2021-08-23 01:00:00,"08/23/2021","01:00:00",14.51199064,8.00029974,"high",15.1277777777778,5.673298,15.1277777777778
"Bodega Bay",3,2021-08-23 01:15:00,"08/23/2021","01:15:00",14.48518615,7.992410194,"high",15.0888888888889,5.438441,15.0888888888889
"Bodega Bay",3,2021-08-23 01:30:00,"08/23/2021","01:30:00",14.46162052,7.98764928,"high",15.0666666666667,5.16795,15.0666666666667
"Bodega Bay",3,2021-08-23 01:45:00,"08/23/2021","01:45:00",14.42771348,7.975924133,"high",15.0555555555556,4.865312,15.0555555555556
"Bodega Bay",3,2021-08-23 02:00:00,"08/23/2021","02:00:00",14.37882702,7.974533454,"high",15,4.534497,15
"Bodega Bay",3,2021-08-23 02:15:00,"08/23/2021","02:15:00",14.31826841,7.968939815,"high",14.9166666666667,4.18014,14.9166666666667
"Bodega Bay",3,2021-08-23 02:30:00,"08/23/2021","02:30:00",14.25912547,7.960051349,"high",14.85,3.807435,14.85
"Bodega Bay",3,2021-08-23 02:45:00,"08/23/2021","02:45:00",14.20783508,7.957022777,"high",14.8,3.422019,14.8
"Bodega Bay",3,2021-08-23 03:00:00,"08/23/2021","03:00:00",14.17963491,7.950911452,"high",14.7888888888889,3.030286,14.7888888888889
"Bodega Bay",3,2021-08-23 03:15:00,"08/23/2021","03:15:00",14.17745321,7.946978548,"high",14.8111111111111,2.637396,14.8111111111111
"Bodega Bay",3,2021-08-23 03:30:00,"08/23/2021","03:30:00",14.18703983,7.942742511,"high",14.8166666666667,2.249886,14.8166666666667
"Bodega Bay",3,2021-08-23 03:45:00,"08/23/2021","03:45:00",14.19249007,7.936150487,"high",14.8111111111111,1.873678,14.8111111111111
"Bodega Bay",3,2021-08-23 04:00:00,"08/23/2021","04:00:00",14.21111508,7.935885246,"high",14.8833333333333,1.514388,14.8833333333333
"Bodega Bay",3,2021-08-23 04:15:00,"08/23/2021","04:15:00",14.23506858,7.934548858,"high",14.8944444444444,1.177194,14.8944444444444
"Bodega Bay",3,2021-08-23 04:30:00,"08/23/2021","04:30:00",14.24017579,7.932281847,"high",14.8944444444444,0.866717,14.8944444444444
"Bodega Bay",3,2021-08-23 04:45:00,"08/23/2021","04:45:00",14.22655698,7.91597726,"high",14.8388888888889,0.586932,14.8388888888889
"Bodega Bay",3,2021-08-23 05:00:00,"08/23/2021","05:00:00",14.21359309,7.906234416,"high",14.8277777777778,0.341363,14.8277777777778
"Bodega Bay",3,2021-08-23 08:00:00,"08/23/2021","08:00:00",13.95986799,7.896153784,"high",14.5944444444444,0.390212,14.5944444444444
"Bodega Bay",3,2021-08-23 08:15:00,"08/23/2021","08:15:00",13.96135542,7.910251375,"high",14.5944444444444,0.620183,14.5944444444444
"Bodega Bay",3,2021-08-23 08:30:00,"08/23/2021","08:30:00",13.96224012,7.911436171,"high",14.6055555555556,0.872199,14.6055555555556
"Bodega Bay",3,2021-08-23 08:45:00,"08/23/2021","08:45:00",13.96510439,7.914623652,"high",14.6166666666667,1.142981,14.6166666666667
"Bodega Bay",3,2021-08-23 09:00:00,"08/23/2021","09:00:00",13.96990274,7.905412202,"high",14.5944444444444,1.429341,14.5944444444444
"Bodega Bay",3,2021-08-23 09:15:00,"08/23/2021","09:15:00",13.97697639,7.910301631,"high",14.6277777777778,1.728146,14.6277777777778
"Bodega Bay",3,2021-08-23 09:30:00,"08/23/2021","09:30:00",13.99106972,7.925271773,"high",14.65,2.036257,14.65
"Bodega Bay",3,2021-08-23 09:45:00,"08/23/2021","09:45:00",14.01457379,7.932935013,"high",14.6666666666667,2.350459,14.6666666666667
"Bodega Bay",3,2021-08-23 10:00:00,"08/23/2021","10:00:00",14.04136786,7.941101811,"high",14.6888888888889,2.667395,14.6888888888889
"Bodega Bay",3,2021-08-23 10:15:00,"08/23/2021","10:15:00",14.07830305,7.950842856,"high",14.7333333333333,2.983507,14.7333333333333
"Bodega Bay",3,2021-08-23 10:30:00,"08/23/2021","10:30:00",14.10380933,7.95746829,"high",14.7444444444444,3.294997,14.7444444444444
"Bodega Bay",3,2021-08-23 10:45:00,"08/23/2021","10:45:00",14.13443037,7.969165153,"high",14.7777777777778,3.597817,14.7777777777778
"Bodega Bay",3,2021-08-23 11:00:00,"08/23/2021","11:00:00",14.15698744,7.974283612,"high",14.8,3.887688,14.8
"Bodega Bay",3,2021-08-23 11:15:00,"08/23/2021","11:15:00",14.17475059,7.979721139,"high",14.8,4.160157,14.8
"Bodega Bay",3,2021-08-23 11:30:00,"08/23/2021","11:30:00",14.18087712,7.983097383,"high",14.8277777777778,4.410682,14.8277777777778
"Bodega Bay",3,2021-08-23 11:45:00,"08/23/2021","11:45:00",14.16654913,7.986785348,"high",14.8,4.634759,14.8
"Bodega Bay",3,2021-08-23 12:00:00,"08/23/2021","12:00:00",14.1007134,7.984197732,"high",14.7,4.828065,14.7
"Bodega Bay",3,2021-08-23 12:15:00,"08/23/2021","12:15:00",14.06721105,7.985434325,"high",14.6611111111111,4.986625,14.6611111111111
"Bodega Bay",3,2021-08-23 12:30:00,"08/23/2021","12:30:00",14.05035335,7.992548571,"high",14.6611111111111,5.10699,14.6611111111111
"Bodega Bay",3,2021-08-23 12:45:00,"08/23/2021","12:45:00",14.06504959,8.005868516,"high",14.7111111111111,5.186407,14.7111111111111
"Bodega Bay",3,2021-08-23 13:00:00,"08/23/2021","13:00:00",14.09747034,8.01204059,"high",14.7333333333333,5.222977,14.7333333333333
"Bodega Bay",3,2021-08-23 13:15:00,"08/23/2021","13:15:00",14.13536848,8.025973034,"high",14.7777777777778,5.218138,14.7777777777778
"Bodega Bay",3,2021-08-23 13:30:00,"08/23/2021","13:30:00",14.15630958,8.028406982,"high",14.8111111111111,5.179841,14.8111111111111
"Bodega Bay",3,2021-08-23 13:45:00,"08/23/2021","13:45:00",14.18063088,8.028018602,"high",14.8277777777778,5.109514,14.8277777777778
"Bodega Bay",3,2021-08-23 14:00:00,"08/23/2021","14:00:00",14.1921312,8.030717603,"high",14.8166666666667,5.008633,14.8166666666667
"Bodega Bay",3,2021-08-23 14:15:00,"08/23/2021","14:15:00",14.19949732,8.031431242,"high",14.8388888888889,4.879176,14.8388888888889
"Bodega Bay",3,2021-08-23 14:30:00,"08/23/2021","14:30:00",14.22498522,8.033777946,"high",14.8388888888889,4.724241,14.8388888888889
"Bodega Bay",3,2021-08-23 14:45:00,"08/23/2021","14:45:00",14.26564495,8.039101678,"high",14.9055555555556,4.547053,14.9055555555556
"Bodega Bay",3,2021-08-23 15:00:00,"08/23/2021","15:00:00",14.31358703,8.047882258,"high",14.9777777777778,4.351236,14.9777777777778
"Bodega Bay",3,2021-08-23 15:15:00,"08/23/2021","15:15:00",14.34205701,8.048140788,"high",15.0111111111111,4.141527,15.0111111111111
"Bodega Bay",3,2021-08-23 15:30:00,"08/23/2021","15:30:00",14.35234789,8.043961304,"high",14.9777777777778,3.922263,14.9777777777778
"Bodega Bay",3,2021-08-23 15:45:00,"08/23/2021","15:45:00",14.35754787,8.048334548,"high",15.0111111111111,3.697909,15.0111111111111
"Bodega Bay",3,2021-08-23 16:00:00,"08/23/2021","16:00:00",14.36700175,8.046169327,"high",15.0222222222222,3.47378,15.0222222222222
"Bodega Bay",3,2021-08-23 16:15:00,"08/23/2021","16:15:00",14.37930406,8.04840243,"high",15.0333333333333,3.254317,15.0333333333333
"Bodega Bay",3,2021-08-23 16:30:00,"08/23/2021","16:30:00",14.38775084,8.048757497,"high",15.0333333333333,3.043781,15.0333333333333
"Bodega Bay",3,2021-08-23 16:45:00,"08/23/2021","16:45:00",14.39716083,8.049932542,"high",15.0444444444444,2.846877,15.0444444444444
"Bodega Bay",3,2021-08-23 17:00:00,"08/23/2021","17:00:00",14.40422269,8.050577558,"high",15.0444444444444,2.667147,15.0444444444444
"Bodega Bay",3,2021-08-23 17:15:00,"08/23/2021","17:15:00",14.40545219,8.044031512,"high",15.0333333333333,2.507905,15.0333333333333
"Bodega Bay",3,2021-08-23 17:30:00,"08/23/2021","17:30:00",14.40671579,8.042157707,"high",15.0444444444444,2.371777,15.0444444444444
"Bodega Bay",3,2021-08-23 17:45:00,"08/23/2021","17:45:00",14.40226123,8.040016187,"high",15.0444444444444,2.261282,15.0444444444444
"Bodega Bay",3,2021-08-23 18:00:00,"08/23/2021","18:00:00",14.39418151,8.026196182,"high",15.0111111111111,2.177833,15.0111111111111
"Bodega Bay",3,2021-08-23 18:15:00,"08/23/2021","18:15:00",14.38587242,8.02555964,"high",15.0222222222222,2.122375,15.0222222222222
"Bodega Bay",3,2021-08-23 18:30:00,"08/23/2021","18:30:00",14.37653995,8.017680495,"high",15,2.095452,15
"Bodega Bay",3,2021-08-23 18:45:00,"08/23/2021","18:45:00",14.3685947,8.020942146,"high",15,2.098174,15
"Bodega Bay",3,2021-08-23 19:00:00,"08/23/2021","19:00:00",14.35883829,8.014344651,"high",14.9722222222222,2.136402,14.9722222222222
"Bodega Bay",3,2021-08-23 19:15:00,"08/23/2021","19:15:00",14.35074723,8.007563333,"high",14.9888888888889,2.209406,14.9888888888889
"Bodega Bay",3,2021-08-23 19:30:00,"08/23/2021","19:30:00",14.34150701,8.00004983,"high",14.9777777777778,2.314918,14.9777777777778
"Bodega Bay",3,2021-08-23 19:45:00,"08/23/2021","19:45:00",14.33138532,7.992617126,"high",14.9611111111111,2.450354,14.9611111111111
"Bodega Bay",3,2021-08-23 20:00:00,"08/23/2021","20:00:00",14.31953132,7.989020407,"high",14.9611111111111,2.612337,14.9611111111111
"Bodega Bay",3,2021-08-23 20:15:00,"08/23/2021","20:15:00",14.30527328,7.983295725,"high",14.9388888888889,2.797663,14.9388888888889
"Bodega Bay",3,2021-08-23 20:30:00,"08/23/2021","20:30:00",14.28889647,7.972674307,"high",14.9277777777778,3.00285,14.9277777777778
"Bodega Bay",3,2021-08-23 20:45:00,"08/23/2021","20:45:00",14.27029243,7.967086099,"high",14.8944444444444,3.22433,14.8944444444444
"Bodega Bay",3,2021-08-23 21:00:00,"08/23/2021","21:00:00",14.24743668,7.963302069,"high",14.8722222222222,3.458492,14.8722222222222
"Bodega Bay",3,2021-08-23 21:15:00,"08/23/2021","21:15:00",14.2208969,7.966099251,"high",14.8111111111111,3.701694,14.8111111111111
"Bodega Bay",3,2021-08-23 21:30:00,"08/23/2021","21:30:00",14.20418505,7.959951974,"high",14.8166666666667,3.950266,14.8166666666667
"Bodega Bay",3,2021-08-23 21:45:00,"08/23/2021","21:45:00",14.19258252,7.964723807,"high",14.8166666666667,4.200487,14.8166666666667
"Bodega Bay",3,2021-08-23 22:00:00,"08/23/2021","22:00:00",14.18118805,7.956103041,"high",14.8111111111111,4.448561,14.8111111111111
"Bodega Bay",3,2021-08-23 22:15:00,"08/23/2021","22:15:00",14.16385437,7.959331854,"high",14.7777777777778,4.690596,14.7777777777778
"Bodega Bay",3,2021-08-23 22:30:00,"08/23/2021","22:30:00",14.14736242,7.957089492,"high",14.7777777777778,4.922579,14.7777777777778
"Bodega Bay",3,2021-08-23 22:45:00,"08/23/2021","22:45:00",14.12252212,7.966446249,"high",14.7333333333333,5.140383,14.7333333333333
"Bodega Bay",3,2021-08-23 23:00:00,"08/23/2021","23:00:00",14.11828064,7.954269007,"high",14.7333333333333,5.339778,14.7333333333333
"Bodega Bay",3,2021-08-23 23:15:00,"08/23/2021","23:15:00",14.12069167,7.955915774,"high",14.7444444444444,5.51648,14.7444444444444
"Bodega Bay",3,2021-08-23 23:30:00,"08/23/2021","23:30:00",14.1254566,7.947582281,"high",14.7555555555556,5.666365,14.7555555555556
"Bodega Bay",3,2021-08-23 23:45:00,"08/23/2021","23:45:00",14.1293046,7.95638026,"high",14.7555555555556,5.784965,14.7555555555556
"Bodega Bay",3,2021-08-24 00:00:00,"08/24/2021","00:00:00",14.13307223,7.954426304,"high",14.7777777777778,5.868543,14.7777777777778
"Bodega Bay",3,2021-08-24 00:15:00,"08/24/2021","00:15:00",14.13630639,7.957623843,"high",14.7777777777778,5.913568,14.7777777777778
"Bodega Bay",3,2021-08-24 00:30:00,"08/24/2021","00:30:00",14.13523878,7.951763054,"high",14.7888888888889,5.917758,14.7888888888889
"Bodega Bay",3,2021-08-24 00:45:00,"08/24/2021","00:45:00",14.13416213,7.951606957,"high",14.7666666666667,5.885077,14.7666666666667
"Bodega Bay",3,2021-08-24 01:00:00,"08/24/2021","01:00:00",14.13266117,7.954121715,"high",14.7777777777778,5.815763,14.7777777777778
"Bodega Bay",3,2021-08-24 01:15:00,"08/24/2021","01:15:00",14.12911519,7.952941933,"high",14.7555555555556,5.7093,14.7555555555556
"Bodega Bay",3,2021-08-24 01:30:00,"08/24/2021","01:30:00",14.12415701,7.940074824,"high",14.7555555555556,5.566033,14.7555555555556
"Bodega Bay",3,2021-08-24 01:45:00,"08/24/2021","01:45:00",14.11932408,7.939587123,"high",14.7444444444444,5.386494,14.7444444444444
"Bodega Bay",3,2021-08-24 02:00:00,"08/24/2021","02:00:00",14.11129183,7.937063558,"high",14.7333333333333,5.172442,14.7333333333333
"Bodega Bay",3,2021-08-24 02:15:00,"08/24/2021","02:15:00",14.10782243,7.93307065,"high",14.7555555555556,4.92623,14.7555555555556
"Bodega Bay",3,2021-08-24 02:30:00,"08/24/2021","02:30:00",14.10492643,7.923188398,"high",14.7222222222222,4.651267,14.7222222222222
"Bodega Bay",3,2021-08-24 02:45:00,"08/24/2021","02:45:00",14.10124658,7.929097662,"high",14.7222222222222,4.350646,14.7222222222222
"Bodega Bay",3,2021-08-24 03:00:00,"08/24/2021","03:00:00",14.09851276,7.920984181,"high",14.7333333333333,4.029013,14.7333333333333
"Bodega Bay",3,2021-08-24 03:15:00,"08/24/2021","03:15:00",14.09748886,7.92122675,"high",14.7222222222222,3.691617,14.7222222222222
"Bodega Bay",3,2021-08-24 03:30:00,"08/24/2021","03:30:00",14.09834157,7.923239055,"high",14.7222222222222,3.342895,14.7222222222222
"Bodega Bay",3,2021-08-24 03:45:00,"08/24/2021","03:45:00",14.09850958,7.922368179,"high",14.7333333333333,2.988738,14.7333333333333
"Bodega Bay",3,2021-08-24 04:00:00,"08/24/2021","04:00:00",14.09783825,7.918213181,"high",14.7222222222222,2.634776,14.7222222222222
"Bodega Bay",3,2021-08-24 04:15:00,"08/24/2021","04:15:00",14.09380124,7.912691009,"high",14.7333333333333,2.28703,14.7333333333333
"Bodega Bay",3,2021-08-24 04:30:00,"08/24/2021","04:30:00",14.08557151,7.905941258,"high",14.7111111111111,1.950141,14.7111111111111
"Bodega Bay",3,2021-08-24 04:45:00,"08/24/2021","04:45:00",14.07716032,7.899400325,"high",14.7,1.629701,14.7
"Bodega Bay",3,2021-08-24 05:00:00,"08/24/2021","05:00:00",14.06506382,7.893205152,"high",14.6888888888889,1.330481,14.6888888888889
"Bodega Bay",3,2021-08-24 05:15:00,"08/24/2021","05:15:00",14.05544015,7.887235174,"high",14.6777777777778,1.05704,14.6777777777778
"Bodega Bay",3,2021-08-24 05:30:00,"08/24/2021","05:30:00",14.04243439,7.887073164,"high",14.6388888888889,0.812387,14.6388888888889
"Bodega Bay",3,2021-08-24 05:45:00,"08/24/2021","05:45:00",14.02489882,7.874563496,"high",14.6611111111111,0.599853,14.6611111111111
"Bodega Bay",3,2021-08-24 06:00:00,"08/24/2021","06:00:00",14.01429029,7.861376979,"high",14.6388888888889,0.42173,14.6388888888889
"Bodega Bay",3,2021-08-24 06:15:00,"08/24/2021","06:15:00",14.00203071,7.858282429,"high",14.6055555555556,0.279738,14.6055555555556
"Bodega Bay",3,2021-08-24 07:45:00,"08/24/2021","07:45:00",13.93590969,7.805955036,"high",14.5722222222222,0.214146,14.5722222222222
"Bodega Bay",3,2021-08-24 08:00:00,"08/24/2021","08:00:00",13.94893538,7.869011873,"high",14.5944444444444,0.337661,14.5944444444444
"Bodega Bay",3,2021-08-24 08:15:00,"08/24/2021","08:15:00",13.96267552,7.877588289,"high",14.6388888888889,0.494277,14.6388888888889
"Bodega Bay",3,2021-08-24 08:30:00,"08/24/2021","08:30:00",13.97988653,7.893309487,"high",14.6388888888889,0.680804,14.6388888888889
"Bodega Bay",3,2021-08-24 08:45:00,"08/24/2021","08:45:00",13.99769396,7.900748071,"high",14.6611111111111,0.89327,14.6611111111111
"Bodega Bay",3,2021-08-24 09:00:00,"08/24/2021","09:00:00",14.02230306,7.912600734,"high",14.6888888888889,1.128552,14.6888888888889
"Bodega Bay",3,2021-08-24 09:15:00,"08/24/2021","09:15:00",14.04607585,7.926660337,"high",14.6888888888889,1.382931,14.6888888888889
"Bodega Bay",3,2021-08-24 09:30:00,"08/24/2021","09:30:00",14.05761927,7.929323516,"high",14.7111111111111,1.65269,14.7111111111111
"Bodega Bay",3,2021-08-24 09:45:00,"08/24/2021","09:45:00",14.08500788,7.93974336,"high",14.7444444444444,1.93505,14.7444444444444
"Bodega Bay",3,2021-08-24 10:00:00,"08/24/2021","10:00:00",14.11666142,7.948681847,"high",14.8111111111111,2.226438,14.8111111111111
"Bodega Bay",3,2021-08-24 10:15:00,"08/24/2021","10:15:00",14.15766577,7.963996604,"high",14.8111111111111,2.523244,14.8111111111111
"Bodega Bay",3,2021-08-24 10:30:00,"08/24/2021","10:30:00",14.19129004,7.966576511,"high",14.85,2.822761,14.85
"Bodega Bay",3,2021-08-24 10:45:00,"08/24/2021","10:45:00",14.22384512,7.97222772,"high",14.8833333333333,3.121247,14.8833333333333
"Bodega Bay",3,2021-08-24 11:00:00,"08/24/2021","11:00:00",14.26259419,7.974182441,"high",14.9166666666667,3.414831,14.9166666666667
